2013-02-11,MYR,0.400053
2013-02-11,ZAR,0.139084
2013-02-12,USD,1.243786
2013-02-12,EUR,1.671400
2013-02-12,GBP,1.940104
2013-02-12,JPY,0.013202
2013-02-12,CHF,1.355775
2013-02-12,CNY,0.199520
2013-02-12,HKD,0.160375
2013-02-12,MYR,0.401229
2013-02-12,ZAR,0.138515
2013-02-13,USD,1.238576
2013-02-13,EUR,1.669600
2013-02-13,GBP,1.927945
2013-02-13,JPY,0.013256
2013-02-13,CHF,1.350263
2013-02-13,CNY,0.198729
2013-02-13,HKD,0.159694
2013-02-13,MYR,0.400778
2013-02-13,ZAR,0.140042
2013-02-14,USD,1.237413
2013-02-14,EUR,1.649100
2013-02-14,GBP,1.918897
2013-02-14,JPY,0.013257
2013-02-14,CHF,1.341495
2013-02-14,CNY,0.198538
2013-02-14,HKD,0.159561
2013-02-14,MYR,0.400559
2013-02-14,ZAR,0.139061
2013-02-15,USD,1.237298
2013-02-15,EUR,1.648700
2013-02-15,GBP,1.916202
2013-02-15,JPY,0.013293
2013-02-15,CHF,1.340080
2013-02-15,CNY,0.198533
2013-02-15,HKD,0.159557
2013-02-15,MYR,0.399898
2013-02-15,ZAR,0.140366
2013-02-18,USD,1.238691
2013-02-18,EUR,1.653900
2013-02-18,GBP,1.918900
2013-02-18,JPY,0.013206
2013-02-18,CHF,1.341145
2013-02-18,CNY,0.198331
2013-02-18,HKD,0.159738
2013-02-18,MYR,0.399647
2013-02-18,ZAR,0.140273
2013-02-19,USD,1.238295
2013-02-19,EUR,1.653000
2013-02-19,GBP,1.915189
2013-02-19,JPY,0.013244
2013-02-19,CHF,1.340415
2013-02-19,CNY,0.198306
2013-02-19,HKD,0.159684
2013-02-19,MYR,0.398890
2013-02-19,ZAR,0.139243
2013-02-20,USD,1.237098
2013-02-20,EUR,1.654000
2013-02-20,GBP,1.893965
2013-02-20,JPY,0.013222
2013-02-20,CHF,1.339597
2013-02-20,CNY,0.198319
2013-02-20,HKD,0.159532
2013-02-20,MYR,0.399517
2013-02-20,ZAR,0.139391
2013-02-21,USD,1.239496
2013-02-21,EUR,1.634400
2013-02-21,GBP,1.891229
2013-02-21,JPY,0.013304
2013-02-21,CHF,1.329862
2013-02-21,CNY,0.198653
2013-02-21,HKD,0.159817
2013-02-21,MYR,0.398877
2013-02-21,ZAR,0.138932
2013-02-22,USD,1.237676
2013-02-22,EUR,1.632000
2013-02-22,GBP,1.893162
2013-02-22,JPY,0.013270
2013-02-22,CHF,1.329857
2013-02-22,CNY,0.198325
2013-02-22,HKD,0.159567
2013-02-22,MYR,0.399061
2013-02-22,ZAR,0.139506
2013-02-25,USD,1.236771
2013-02-25,EUR,1.645400
2013-02-25,GBP,1.872113
2013-02-25,JPY,0.013163
2013-02-25,CHF,1.337180
2013-02-25,CNY,0.198284
2013-02-25,HKD,0.159452
2013-02-25,MYR,0.399185
2013-02-25,ZAR,0.140128
2013-02-26,USD,1.239504
2013-02-26,EUR,1.620900
2013-02-26,GBP,1.877563
2013-02-26,JPY,0.013485
2013-02-26,CHF,1.332210
2013-02-26,CNY,0.198930
2013-02-26,HKD,0.159747
2013-02-26,MYR,0.399571
2013-02-26,ZAR,0.140486
2013-02-27,USD,1.238833
2013-02-27,EUR,1.622500
2013-02-27,GBP,1.877785
2013-02-27,JPY,0.013514
2013-02-27,CHF,1.332430
2013-02-27,CNY,0.198926
2013-02-27,HKD,0.159689
2013-02-27,MYR,0.399532
2013-02-27,ZAR,0.139606
2013-02-28,USD,1.236728
2013-02-28,EUR,1.623700
2013-02-28,GBP,1.881460
2013-02-28,JPY,0.013411
2013-02-28,CHF,1.329921
2013-02-28,CNY,0.198691
2013-02-28,HKD,0.159452
2013-02-28,MYR,0.399759
2013-02-28,ZAR,0.138128
